"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,661.204527,,
"GBR","United Kingdom","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,724.327173,,
"GBR","United Kingdom","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,739.823479,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1506.289912,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1512.069751,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1519.451484,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1517.968002,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1508.101855,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1498.61632,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1493.293045,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1408.226707,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1467.421238,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1458.997007,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1572.688721,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1564.470386,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1576.619962,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1577.044162,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1559.090253,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1551.415719,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1549.09519,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1498.797429,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1527.45557,,
"CHE","Switzerland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1528.77705,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,693.740425,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,693.052915,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,699.088372,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,711.666018,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,720.250707,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,728.52782,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,730.235078,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,647.895402,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,717.791156,,
"ITA","Italy","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,748.166646,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,727.733856,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,720.279863,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,716.307136,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,717.231185,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,720.365961,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,736.182655,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,742.383342,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,722.470522,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,734.381092,,
"FIN","Finland","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,740.474961,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1526.242001,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1518.111034,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1519.484356,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1522.069358,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1507.60482,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1514.410327,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1518.10398,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1399.719596,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1474.81091,,
"FRA","France","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1500.838233,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,748.745234,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,759.935978,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,771.864752,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,769.257781,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,776.614505,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,789.758084,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,801.694005,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,756.822808,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,795.254136,,
"SVN","Slovenia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,826.185068,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,20392.117,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,20743.42,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,20790.385,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,21325.657,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,21692.928,,
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,22159.845188,"E","Estimated value"
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,21882.984708,"E","Estimated value"
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,21957.617263,"E","Estimated value"
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,22529.57933,"E","Estimated value"
"AUS","Australia","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,23671.928844,"E","Estimated value"
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1713.620953,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1709.303711,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1710.262191,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1701.487041,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1689.073351,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1702.471301,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1690.950642,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1652.818736,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1685.447693,,
"CAN","Canada","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1686.174939,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1677.326029,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1688.638195,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1681.972177,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1704.362783,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1727.170277,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1741.788788,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1742.063864,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1619.567056,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1627.491243,,
"IRL","Ireland","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1657.469939,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,6994.988,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,7376.992,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,7529.956,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,7873.648,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,7966.626,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,8066.902,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,8120.392,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,7719.054,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,7960.294,,
"HUN","Hungary","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,8129.111,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1717.553355,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1724.575528,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1731.733453,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1737.476064,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1727.140473,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1737.703752,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1743.930319,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1611.193462,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1648.942749,,
"PRT","Portugal","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1635.095304,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,2021.3,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1994.4,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1993.7,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1977.5,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1963.1,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1955.5,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1929.5,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1825.3,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1915.6,,
"CHL","Chile","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1962.8,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,747.440945,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,748.296671,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,744.894027,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,741.97861,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,739.056282,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,746.046687,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,752.243829,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,731.734523,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,745.192308,,
"NOR","Norway","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,767.271395,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,2231.134963,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,2229.448887,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,2234.048283,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,2237.93949,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,2237.741159,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,2237.945383,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,2227.516922,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,2207.426165,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,2216.26473,,
"MEX","Mexico","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,2226.383888,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,1764.302008,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,1773.81181,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,1751.474214,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,1774.046355,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,1776.447703,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,1784.666363,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,1786.033445,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,1676.853401,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,1722.123952,,
"CZE","Czechia","T_HRSAV","Average hours worked per person employed","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,1774.467652,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,808.749753,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,814.856525,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,836.338464,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,838.717685,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,862.158502,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,837.851112,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,838.488348,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,785.875894,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,848.674805,,
"EST","Estonia","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,888.132952,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","0","Units",,,717.498402,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","0","Units",,,721.941789,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","0","Units",,,733.389422,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","0","Units",,,743.656372,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","0","Units",,,747.562192,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","0","Units",,,757.128326,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","0","Units",,,758.672819,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","0","Units",,,690.64819,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","0","Units",,,694.037329,,
"SVK","Slovak Republic","T_HRSPOP","Labour utilisation (hours worked per head of population)","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","0","Units",,,717.311042,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2013","2013","HOUR","Hours","6","Millions",,,6756.078276,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2014","2014","HOUR","Hours","6","Millions",,,6857.450293,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2015","2015","HOUR","Hours","6","Millions",,,6965.966401,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2016","2016","HOUR","Hours","6","Millions",,,7154.205494,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2017","2017","HOUR","Hours","6","Millions",,,7273.117111,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2018","2018","HOUR","Hours","6","Millions",,,7387.937358,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2019","2019","HOUR","Hours","6","Millions",,,7366.532183,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2020","2020","HOUR","Hours","6","Millions",,,7130.777214,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2021","2021","HOUR","Hours","6","Millions",,,7311.256738,,
"SWE","Sweden","T_HRSTO","Hours worked for total employment; millions","PEHRS","Persons/Hours","2022","2022","HOUR","Hours","6","Millions",,,7482.897055,,
